stop_id,stop_code,stop_name,stop_lat,stop_lon
8434,,Sadiq Nagar,28.55711377,77.22974674
8435,,Panchsheel Enclave,28.54300289,77.23130502
8436,,Geeta Colony Pul,28.6502,77.2524
8437,,Nehru Place,28.5486,77.2492
8438,,Nehru Place Crossing / Paras Cinema,28.5453,77.2505
8439,,Desh Bandhu Gupta College,28.539117,77.253733
8440,,Govindpuri No.3,28.5352,77.2635
8441,,DDA Flats Kalkaji,28.5254,77.2568
8442,,d-block okhla-ii,28.785355,77.110035
8443,,e- block okhla-ii,28.70771,77.13453
8444,,hindustan steel,28.6007376542609,77.1865283444443
8445,,tehkhand village,28.4937653085217,77.2385266888887
8446,,b-block okhla-i,28.4937653085217,77.2385266888887
8447,,f-block okhla-i,28.5045276542608,77.2597943444444
8448,,Central Work Shop II,28.5164,77.2835
8449,,Vivekanand Marg / Minto Road,28.640867,77.225733
8450,,Scindia House / Kailash Bhawan,28.62915,77.221833
8451,,Max Mueller Bhawan,28.6245,77.2246
8452,,Bhartiya Vidya Bhawan,28.6213,77.2264
8453,,Pragati Vihar,28.58713631,77.22952849
8454,,Central School,28.562817,77.2328
8455,,Badarpur Border,28.53596302,77.28496331
8456,,Nehru Place Apartments,28.5439,77.2461
8457,,South Park Appartments CR Park,28.5411,77.24915
8458,,Desh Bandhu Apartments,28.537381,77.2566
8459,,C R Park Market 2,28.537903,77.252411
8460,,C R Park Market 1,28.5399,77.24856
8461,,C R Park,28.54051,77.24533
8462,,gr-kailash part-2,28.534278,77.2466365
8463,,Alaknanda Apartment,28.525606,77.253226
8464,,DDA Flats Kalka Ji,28.527958,77.257446
8465,,bhalswa dairy,28.6425575,77.208865
8466,,Jag Jivan Ram Hospital,28.7355,77.173983
8467,,Gandhi Vihar,28.7223,77.2165
8468,,Gopal Pur / Jagat Pur Crossing,28.71935,77.22378
8469,,Majnu Ka Tila,28.701492265,77.22690139
8470,,Raksha Vigyan Kendra,28.69410153,77.22781978
8471,,police cly,28.6304516666666,77.2165783333334
8472,,jamrood pur,28.5579033333333,77.2394566666667
8473,,Parvana R Xing,28.69025261,77.12067718
8474,,Rajouri Garden Market,28.6457,77.127
8475,,Naraina Village,28.618133,77.13675
8476,,Barar Square,28.607383,77.141767
8477,,Dhaula Kuan (Ring Road),28.599322,77.162887
8478,,RK Puram Sec-12(Sangam Cinema),28.5736,77.1735
8479,,R K Puram Sec 7,28.563925,77.17615
8480,,Munirka Village,28.5583835,77.1765085
8481,,JNU,28.5525,77.178667
8482,,Ber Sarai,28.549483,77.180617
8483,,Sanskrit Vidyapeeth,28.541867,77.18305
8484,,Katwaria Sarai,28.540483,77.185617
8485,,Qutub Hotel,28.5391,77.19
8486,,NCERT,28.537767,77.193833
8487,,Saket A Block (Malviya Nagar Metro Station),28.528,77.205
8488,,Press Enclave,28.5282,77.2091
8489,,Modi Hospital,28.52837852,77.21176385
8490,,Khirki Village,28.530183,77.21835
8491,,Vocational College,28.532283,77.22695
8492,,Sheikh Sarai Phase II,28.53305,77.230667
8493,,lajpat nagar double story,28.5689076666666,77.243825
8494,,Mcd Office,28.5726983333333,77.24565
8495,,delhi jal board lajpat nagar,28.5755986666666,77.2457145
8496,,Jal Vihar Terminal,28.578499,77.245779
8497,,Okhla Extension (Abul Fazl Encalve),28.5469,77.3066
8498,,Shaheen Bagh Thokar No. 8 (AF Enclave),28.549117,77.303983
8499,,Noor Masjid,28.7002675,77.192173
8500,,Batla House (Temporary),28.562085,77.285799
8501,,Ansari Health Care,28.560917,77.281183
8502,,Jamiya Millia College,28.5609,77.2798
8503,,Holy Family Hospital,28.56095,77.275467
8504,,jhulena village,28.55963042,77.27387647
8505,,Ambedkar Nagar Terminal / DIPSAR,28.516101,77.223607
8506,,Asian Market,28.5166,77.2214
8507,,Saket Crossing,28.5176,77.216583
8508,,Maidan Garhi Xing,28.51902976,77.20876149
8509,,M Block Sarojini Nagar,28.577917,77.198967
8510,,I-Block Sarojini Nagar,28.577917,77.198967
8511,,S J Hospital,28.54603,77.20232
8512,,Survo Priya Vihar,28.5445915,77.2094665
8513,,Sadhna Enclave,28.542983,77.216433
8514,,North Point (Nursing Home),28.5428,77.2189
8515,,Masjid Moth,28.54085,77.236067
8516,,Savitri Cinema,28.54175,77.23855
8517,,NSIC,28.552086,77.264157
8518,,Kalindi Kunj Metro Station,28.543,77.309683
8519,,Mdan Pur Khadar JJ Colony,28.5461900525398,77.3132957953469
8520,,Nizamuddin Road Bridge,28.596417,77.256483
8521,,Maharani Bagh / Ashram,28.576295,77.264457
8522,,Vivekanand Mahila College,28.665367,77.314167
8523,,PS Vivek Vihar,28.666583,77.307017
8524,,Satyam Enclave / Jhilmil DDA Flats,28.66655,77.304667
8525,,Suraj Mal Park,28.6638021469116,77.3204308748245
8526,,Suraj Mal Vihar,28.661333,77.303717
8527,,Gagan Vihar,28.6455,77.2979
8528,,Karkardooma Xing,28.642867,77.29725
8529,,Badarpur M B Road / Rajiv Gandhi Stadium,28.499178,77.299004
8530,,Surajkund Crossing,28.501567,77.289765
8531,,Lal Kuan,28.5023,77.2833
8532,,Okhla More,28.50571357,77.27631244
8533,,Tuglakabad F,28.51161005,77.25779074
8534,,East Patel Nagar,28.6404,77.1744
8535,,Rajender Nagar,28.641,77.1759
8536,,Old Rajendra Nagar Market,28.64797119,77.19328866
8537,,Lodhi Hotel,28.5919,77.2402
8538,,C R Park,28.54063,77.24537
8539,,shivalik aptt.,28.534941,77.253533
8540,,hamdarad nagar,28.5181070657929,77.2564288377153
8541,,Saket M Block,28.528453,77.215185
8542,,Kota House,28.608467,77.227917
8543,,J & K House,28.608467,77.227917
8544,,Prithvi Raj Road Crossing,28.600974,77.221375
8545,,Mehrauli Terminal,28.5263759,77.18589132
8546,,malviya nagar xing,28.6000165,77.1754085
8547,,Chhattarpur,28.50006618,77.18434294
8548,,Chhattarpur Mandir,28.5001048,77.18433901
8549,,Chhattarpur More,28.5001048,77.18433901
8550,,Chhatarpur Extension,28.497957625493,77.1845643654613
8551,,Rajpur Xing,28.495810450986,77.1847897209227
8552,,Nanda Hospital,28.49311915,77.1848506
8553,,Satbari Village,28.48427631,77.18614099
8554,,Mallu Farm,28.47543347,77.18743138
8555,,Chandan Holla,28.4669729322195,77.1867600549012
8556,,Shani Dham Mandir,28.4669729322195,77.1867600549012
8557,,Fatehpur Beri,28.4669729322195,77.1867600549012
8558,,Harasawroop Colony,28.4619824461097,77.1854056974506
8559,,Dera More,28.45699196,77.18405134
8560,,Bhati Kalan More,28.43203073,77.18135206
8561,,Bhati Kalan More,28.42957689,77.18538824
8562,,Pahari Area,28.42752438,77.18901925
8563,,Jheer Khore Temple,28.42752438,77.18901925
8564,,Railway Museum,28.5872,77.1856
8565,,Moti Bagh 1,28.5804,77.1802
8566,,RK Puram sec 5,28.541442,77.167758
8567,,Istm,28.55392444,77.17912196
8568,,Badarpur Bordr,28.53596302,77.28496331
8569,,Majeedia Hospital,28.515017,77.252617
8570,,Guru Rabidas M,28.51966374,77.25458014
8571,,Db C Kalkaji,28.5412616666667,77.2558566666667
8572,,Paras Cinema,28.5449616666667,77.2481366666667
8573,,Pumpose Enclave,28.5427058333334,77.2419848333333
8574,,Sarvpriya Vihar,28.5423933,77.197004755
8575,,FAI,28.543617,77.179833
8576,,JNU,28.549533,77.180433
8577,,DDA FLATS MUNIRKA,28.5542335,77.177131
8578,,Munirka Village (T),28.558934,77.173829
8579,,R K Puram Sec-4,28.564567,77.173498
8580,,R. K. Puram Sec-12,28.5757,77.1724
8581,,Gurudwara N P,28.5824016666667,77.173725
8582,,okhla xing,28.506625,77.2821085
8583,,Tehkhand Depot DTC,28.51095,77.280917
8584,,E.S.I. Hospital,28.5159,77.2805
8585,,Crown Plaza,28.52945,77.271033
8586,,C-Lal Chowk,28.5345,77.2683
8587,,Kalkaji Depot,28.539467,77.266233
8588,,R K Puram Sec 1,28.564567,77.173498
8589,,M S Market/ R.K. Puram Sec-6,28.5675835,77.173099
8590,,Moti Bagh Gurudawara Nanak Pura,28.5838,77.1829
8591,,R K Puram Sec 3,28.536717,77.139933
8592,,R K Puram Sec 2,28.5508,77.164425
8593,,Netaji Nagar,28.56830057,77.18938166
8594,,Sarojini Nagar Market,28.577917,77.198967
8595,,Pilanji Village,28.577917,77.198967
8596,,Laxmibai Nagar,28.5770085,77.2044335
8597,,S.J. Terminal,28.576,77.21005
8598,,Saket Xing,28.5144972,77.22864256
8599,,DIPSAR,28.51626379,77.2238965
8600,,Pushp Vihar,28.5248,77.230117
8601,,Pushpa Bhawan,28.52818316,77.23141358
8602,,P.S. Madan Gir,28.52818316,77.23141358
8603,,Ambedkar Nagar Sec-4 virat Cinema,28.52818316,77.23141358
8604,,dera village,28.448597,77.18357073
8605,,satbari,28.4577849661097,77.1851653924506
8606,,Rajender Nagar,28.6407,77.176217
8607,,Tolstoy Marg,28.62915,77.221833
8608,,Eastern court,28.6233141666666,77.2202506666666
8609,,Windsor Place,28.6174783333333,77.2186683333333
8610,,National Archives,28.6156,77.2188
8611,,Chirag Delhi,28.540967,77.232083
8612,,Panchsheel Enclave,28.5476233333333,77.2290983333333
8613,,Krishi Vihar,28.5461,77.2297
8614,,Siri Fort Road,28.55355,77.228117
8615,,Sadiq Nagar,28.55508768,77.2233057
8616,,Western Court,28.623655,77.21905
8617,,Old Rajendra Nagar Market,28.64807165,77.19329239
8618,,NPL Colony,28.63725,77.17465
8619,,pusa qtr.(idbl),28.627234495,77.164636805
8620,,dashghera,28.62550588,77.16223926
8621,,toda pur,28.62290168,77.15937513
8622,,air pusa,28.62621152,77.15350168
8623,,Feroz S Road,28.62230944,77.21905095
8624,,Geetanjali Enclave,28.530317,77.199633
8625,,Vayu Senabad,28.51342522,77.23661616
8626,,Hamdrad nagar,28.5155900669803,77.2469117519526
8627,,SOUTH MOTI BAGH,28.5815772693604,77.1741737890989
8628,,sawan public school,28.45699196,77.18405134
8629,,vyas bhawan,28.44304629,77.199934845
8630,,Check Post,28.42910062,77.21581835
8631,,indira colony,28.42910062,77.21581835
8632,,bhatti mines,28.42910062,77.21581835
8633,,Hasan Pur Depot,28.6359866666667,77.3080833333333
8634,,Meera Bai Polytechnic,28.5744475,77.2651785
8635,,Jain Shukla Mandir,28.81186,77.053907
8636,,Vasant Kunj Sec-A ILBS,28.5117,77.166767
8637,,Vasant Kunj Sec-D/3-4,28.5168,77.161517
8638,,Kishan Garh,28.5145,77.16435
8639,,B 3 Vasant Kunj/Central School),28.524455,77.1653
8640,,Sec-B1 Vasant,28.5177449695766,77.1601740829647
8641,,Mahipal Pur Extension,28.5537633333333,77.1319466666667
8642,,Rang Puri Pahari,28.537892,77.137612
8643,,Shiv Murti-1,28.537892,77.137612
8644,,mile stone,28.5365169933974,77.1244556446952
8645,,Rajokari Xing,28.5351419867948,77.1112992893904
8646,,Shiv Murti-II,28.5257358569652,77.1007326431572
8647,,orchid hotel,28.5301939284826,77.0955893215786
8648,,Kapashera Crossing,28.5313,77.08815
8649,,Kapashera Vill 1,28.52833928,77.07104366
8650,,Pushpan Jali,28.5297943,77.06684245
8651,,Bijwason School,28.5333483333333,77.0600533333333
8652,,Bijwason Vill,28.53255724,77.05345682
8653,,Bijwason Flyover after Bridge,28.5326302866666,77.0537175766667
8654,,Bamnoli,28.5327033333333,77.0539783333333
8655,,Desu Power House,28.53518894,77.04519675
8656,,itbp chhawla,28.49166281,77.111133675
8657,,BSF Camp Chhawla,28.554225,77.006449
8658,,Chhawla School,28.566267,77.000283
8659,,Jhatikara Xing,28.57795998,76.99646685
8660,,BDO OFFICE,28.5965,76.9902
8661,,ROSHAN PURA,28.6041011597196,76.9846680423938
8662,,Dhansa Stand Nfg,28.6117023194392,76.9791360847875
8663,,P.S. NAJAFGARH,28.6117023194392,76.9791360847875
8664,,Najafgarh,28.5912233333333,76.9931366666667
8665,,Najaf Garh Delhi Gate,28.5912233333333,76.9931366666667
8666,,udasin ashram,28.5912233333333,76.9931366666667
8667,,Nirmal Vihar,28.62545,76.992433
8668,,Jai Vihar,28.631583,77.000417
8669,,BakkarWala Crossing,28.6439,77.0167
8670,,Chanchal Park,28.6463,77.021333
8671,,TILANG PUR KOTLA,28.6493583333333,77.02695
8672,,Vaishno Mata Mandir,28.6767,76.98675
8673,,ranhola villlage,28.6767,76.98675
8674,,laxmi park extn,28.6767,76.98675
8675,,niothi xing,28.6721545,77.0210305
8676,,RAM NAGAR COLONY BQS,28.667609,77.055311
8677,,KAMARUDDIN NAGAR,28.667609,77.055311
8678,,naresh park nagloi,28.667609,77.055311
8679,,nagloi metro station,28.667609,77.055311
8680,,B 8 Vasant Kunj,28.529015,77.1577666666667
8681,,ISIC Hosp,28.534745,77.1419166666667
8682,,Rajoukari X-ing,28.5311264251813,77.1125941439262
8683,,Samalkha Crossing,28.5324229642413,77.0930176607893
8684,,DESU Powar House,28.5420583333333,77.0181316666667
8685,,Bsf Staff Quarter,28.56806747,76.99967406
8686,,Chhawala Camp,28.56806747,76.99967406
8687,,Rewla Taj Pur More,28.578167,76.996483
8688,,JHATIKARA XING,28.5846255,76.9947915
8689,,Roshan Pura,28.5912233333333,76.9931366666667
8690,,Najafgarh Chhawala Stand,28.5935532466666,76.9919588183334
8691,,PS Najafgarh,28.59588316,76.99078097
8692,,Jharonda X-Ing,28.6014628263862,76.9861363757271
8693,,Khichri Pur NH-24,28.6252790456638,77.3121524043381
8694,,Sanjay Lake NH-24,28.619182552211,77.2939236089587
8695,,Patpar Ganj Flyover,28.6170442448929,77.2877441346645
8696,,Begum Pur,28.535503,77.2085265
8697,,tughlaka bad vilage,28.5187801324557,77.2505236126034
8698,,Ardhana Enclave,28.57545,77.1814
8699,,Naraina Vihar / Indra Market,28.626533,77.134783
8700,,Mayapuri Depot,28.64480858,77.13878745
8701,,Punjabi Bagh Club,28.6590682156384,77.1287974342704
8702,,West Enclave,28.670477,77.129549
8703,,Punjabi Bagh Extension,28.666462,77.12314
8704,,Mother Dairy Paschim Puri,28.668638,77.1179955
8705,,Road No 29/30 Xing,28.670814,77.112851
8706,,Paschim Vihar BG -5,28.66498,77.2123615
8707,,Paschim Vihar- Water Tank,28.6704357319149,77.1939033074931
8708,,Shoping C P V,28.6817254638299,77.0759346149862
8709,,R K Puram Crossing,28.5691776266322,77.1841691248119
8710,,R.K. Puram Sec 5,28.556992,77.1802665
8711,,VASANT VILLAGE,28.5709535,77.1584175
8712,,NHW Crossing No-8,28.5713466666667,77.1622966666667
8713,,Mahipal Pur,28.54733262,77.12525112
8714,,air,28.62373527,77.21295305
8715,,shahjahan road / upsc,28.6136,77.2347
8716,,Humanyun Road,28.6136,77.2347
8717,,ravinder nagar,28.6136,77.2347
8718,,lodhi estate,28.6001665,77.229475
8719,,Lodhi Colony 18 Block,28.585775,77.2243915
8720,,mehar chand market,28.584325,77.2272165
8721,,homeopathic hospital,28.57503122,77.22940325
8722,,Gargi College,28.56010783,77.22129972
8723,,ps madan gir,28.52759158,77.23130679
8724,,ambedkar nagar sec-5,28.5182900657066,77.2322118439512
8725,,J L Nehru Stadium (S. Pullah Nallah),28.605791,77.153757
8726,,B.K. Dutt Colony,28.5862123333333,77.2206208333334
8727,,Jor Bagh,28.5856916666667,77.2169916666667
8728,,Janak Setu,28.6104,77.1138
8729,,Central Jail (Tihar),28.61751137,77.105758785
8730,,Nari Niketan,28.62315474,77.10217557
8731,,Fateh Nagar,28.6312,77.09885
8732,,Ganesh Nagar,28.6245733333333,77.282205
8733,,Nangli Jalib,28.6289866666666,77.1816525
8734,,Uttam Nagar Terminal,28.625449,77.066447
8735,,a 1 kashav puram,28.6849,77.1492
8736,,power house lawrance road,28.68585,77.1515665
8737,,C-2 Keshav Puram,28.6868,77.153933
8738,,C-4 Keshav Puram,28.6904,77.154983
8739,,B-3 Keshav Puram,28.685683,77.163383
8740,,Kanhaiya Nagar,28.6812,77.165533
8741,,JJ Colony Wazir Pur,28.679033,77.166517
8742,,Inderlok Metro Station,28.673217,77.169483
8743,,Rani Jhansi Marg,28.6471,77.2039
8744,,Banwari Lal Hospital,28.6435335,77.2041915
8745,,DELHI GYMKHANA CLUB,28.5981585,77.2071085
8746,,Race Course,28.5964,77.2029
8747,,Vinay Marg,28.5864,77.1937
8748,,Palika Club,28.58408453,77.19236968
8749,,chankiya bhawan,28.581000765,77.19566834
8750,,Hari Nagar Depot,28.625133,77.102067
8751,,R K Puram Sec-3,28.536717,77.139933
8752,,Sec-4 R.K. Puram,28.536717,77.139933
8753,,RK Puram Sec-1,28.536717,77.139933
8754,,CSD Market,28.6160245,77.3369125
8755,,Bharti Public School,28.60535,77.333117
8756,,New Kondali A1 Crossing,28.602883,77.329317
8757,,Kondali Xing,28.612834,77.318843
8758,,Samas Pur Jagir Village,28.61621675,77.2861165
8759,,Raj Nagar,28.569617,77.20145
8760,,Green Field School,28.5509125,77.1694285
8761,,R K Puram 10,28.57015,77.173085
8762,,R K Puram Sec 8,28.5619585,77.1627665
8763,,Bihari Colony/Kanti Nagar,28.670725,77.2828915
8764,,VASANT VIHAR DEPOT,28.55969133,77.171885305
8765,,Poorvi Marg,28.56099916,77.16726211
8766,,Vasant Lok,28.56030917,77.16436039
8767,,Indian AirLines/Priya Cinema,28.5587,77.158117
8768,,Vasant Vihar CPWD Colony,28.5618900451269,77.1617303313171
8769,,bus stop for school childern,28.594525,77.1658085
8770,,MAYAPURI BUS DEPOT,28.626533,77.134783
8771,,MAYAPURI XING,28.637483,77.127783
8772,,jhulelal mandir,28.707147475,77.16476457
8773,,shalimar crossing,28.71795916,77.15829068
8774,,haider pur hospital,28.72262918,77.15211274
8775,,Haider Pur Village,28.72405915,77.14690526
8776,,shafiabad more,28.85413401,77.089560945
8777,,RAJA HARISH CHAND HOSP.,28.8453545,77.0950075
8778,,Bawana JJ Colony / CRPF,28.804472,77.046358
8779,,ISWAR COLONY,28.800231,77.035949
8780,,Bajit Pur X-lng,28.789922,77.028977
8781,,CHAND PUR X-ING,28.7517745,77.012266
8782,,Rss Kanjhawala,28.7340483333333,77.020435
8783,,Sir Chhotu Ram Polytechnic,28.70675,77.001217
8784,,SHIV RAM PARK,28.66692,77.0546316666667
8785,,NILOTHI CROSSING,28.697885635,77.11062594
8786,,RANHOLA,28.73141327,77.16839988
8787,,SATYAM VIHAR,28.64611048,77.02139328
8788,,Bakkarwala Village Crossing,28.65925,77.01689
8789,,Baprola Village,28.640894,77.01187
8790,,Baprola School,28.638305,77.007975
8791,,BUNNY CAMP,28.6405784585596,77.0107939142871
8792,,Jai Vihar,28.631506,77.000569
8793,,Dk Depot,28.62872754,76.99772178
8794,,Najafgarh Nangloi Stand,28.62872754,76.99772178
8795,,NAJAFGARH HEALTH CENTER,28.62071377,76.99216939
8796,,NajafGarh Delhi Gate,28.6127,76.986617
8797,,JHARONDA XING,28.6117023194392,76.9791360847875
8798,,NAJAFGARH,28.6117023194392,76.9791360847875
8799,,Jai Mata Market Tri Nagar Terminal,28.681367,77.155417
8800,,Tilak Pul,28.6215,77.07
8801,,Janakpuri C2A,28.61788759,77.07774212
8802,,Desu Colony,28.6111,77.0989
8803,,Supply Depot,28.606783,77.123367
8804,,Kirbi Place,28.604867,77.12825
8805,,P.S. Sadar Bazar,28.6012835,77.128725
8806,,Kabul Line,28.5977,77.1292
8807,,Shastri Bazar,28.5966,77.1347
8808,,Mall Road/Delhi Cantt.,28.596535,77.1407066666667
8809,,St. Martin School,28.596667,77.1454
8810,,Golf Club,28.592967,77.158483
8811,,Janak Puri B1,28.615958,77.081346
8812,,Dabri Crossing (Pankha Road),28.613716,77.085675
8813,,Janak Cinema,28.610936,77.093097
8814,,Desu Colony Janak Puri,28.610011,77.095348
8815,,D Block Janakpuri (Pankha Road),28.6075866666667,77.1046316666667
8816,,Old Nangal,28.60523,77.1162683333333
8817,,Old Nangal Bridge (Pankha Road),28.60532,77.1098583333333
8818,,S O Flats Carriappa Marg,28.600317,77.139733
8819,,R.K. Puram Sec-7(Som Vihar),28.5719,77.1733335
8820,,RK Puram Sector-9,28.536717,77.139933
8821,,R K Puram Nab R.K. Puram Sector-4,28.536717,77.139933
8822,,Mohamed Pur Village,28.536717,77.139933
8823,,NAUROJI NAGAR,28.5696616666667,77.195575
8824,,Raj Nagar,28.5701,77.2011
8825,,Safdarjang Hospital,28.569775,77.2043066666667
8826,,moolchand hospital,28.56555,77.23515
8827,,Gupta Market,28.565133,77.2397
8828,,Raddison Hotel,28.5457744309679,77.1229358855635
8829,,Santoor Hotel,28.550062822178,77.1124975662679
8830,,Cargo,28.5543512133881,77.1020592469722
8831,,Air Traffic Control,28.5551240248606,77.1001190040261
8832,,IGI Airport Terminal 2,28.5583140716762,77.1037322132279
8833,,K.G.Marg Xing,28.6231616666667,77.226225
8834,,Firozshah Road,28.62097853,77.22148769
8835,,Sena Bhawan,28.60815,77.206667
8836,,Tyag Raj Marg,28.6091233333333,77.203435
8837,,South Block,28.6105408938602,77.1993655152619
8838,,Teen Murti,28.6064126389101,77.1991920936853
8839,,Chanakya Puri Police Station,28.6060166666667,77.1986283333333
8840,,malcha marg,28.60318868,77.18288145
8841,,Taj Hotel,28.599145,77.17709
8842,,Mall Road Delhi Cantt.,28.596550475,77.140796945
8843,,Shastri Bazar,28.59653428,77.13612722
8844,,Ps Sadar Bazar,28.653789293021,77.2099578939378
8845,,gov saryoda kanya vidhalay,28.6158734,77.09395378
8846,,Janakpuri C3,28.6163298,77.09532456
8847,,Faiz Road,28.6492,77.1998
8848,,PS Mayapuri,28.625217,77.119867
8849,,Bobby Soap,28.6238,77.1188
8850,,Gulab House,28.622383,77.117417
8851,,Zunk Market,28.618117,77.112183
8852,,Maya Enclave,28.616667,77.110233
8853,,Lajwanti Garden,28.613845,77.106342
